Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-03-04 00:00:00,8760.07000000,8835.01000000,8728.00000000,8790.18000000,6918.61017300,2020-03-04 03:59:59.999,60867969.76766132,71054,3572.29199900,31425459.35085083,0
2020-03-04 04:00:00,8788.99000000,8848.29000000,8774.58000000,8816.27000000,6790.05103500,2020-03-04 07:59:59.999,59829793.03520751,77022,3306.54127500,29132392.16660950,0
2020-03-04 08:00:00,8816.32000000,8829.40000000,8694.07000000,8717.12000000,3599.42450400,2020-03-04 11:59:59.999,31562641.86433556,48299,1735.34321500,15220027.52700924,0
2020-03-04 12:00:00,8717.21000000,8782.31000000,8660.00000000,8700.00000000,10902.63405900,2020-03-04 15:59:59.999,95168997.72744097,123122,5513.16522200,48130750.98605953,0
2020-03-04 16:00:00,8700.00000000,8746.00000000,8665.00000000,8739.58000000,6321.81886000,2020-03-04 19:59:59.999,55079820.44718324,74239,3021.03758300,26324271.27538818,0
2020-03-04 20:00:00,8738.94000000,8761.52000000,8688.03000000,8750.87000000,4163.94394700,2020-03-04 23:59:59.999,36340669.11110682,61081,2130.95189600,18599973.20131819,0
2020-03-05 00:00:00,8750.99000000,8941.53000000,8746.54000000,8869.82000000,12564.97686700,2020-03-05 03:59:59.999,111402435.42773523,124949,7223.56102700,64042233.06457167,0
2020-03-05 04:00:00,8869.68000000,8942.00000000,8862.00000000,8895.05000000,6703.41802500,2020-03-05 07:59:59.999,59696109.48153458,79202,3355.62433600,29887897.99590792,0
2020-03-05 08:00:00,8895.24000000,9122.62000000,8891.36000000,9100.89000000,13448.48276600,2020-03-05 11:59:59.999,121518351.88334515,136025,7010.07043700,63332853.53556423,0
2020-03-05 12:00:00,9100.59000000,9136.63000000,9011.98000000,9085.48000000,10081.97691000,2020-03-05 15:59:59.999,91467940.25616351,108538,5190.02575100,47090567.21733870,0
2020-03-05 16:00:00,9085.52000000,9150.90000000,9062.76000000,9150.90000000,7642.38890300,2020-03-05 19:59:59.999,69523498.69939909,81360,4204.12962100,38249660.62847823,0
2020-03-05 20:00:00,9150.80000000,9159.42000000,9015.00000000,9054.68000000,7760.62288400,2020-03-05 23:59:59.999,70493693.45660540,89478,3498.67099900,31783890.46902861,0
2020-03-06 00:00:00,9054.64000000,9081.94000000,8985.50000000,9033.59000000,7149.84212500,2020-03-06 03:59:59.999,64610725.83428114,75757,3756.88214500,33950104.64096557,0
2020-03-06 04:00:00,9032.87000000,9138.31000000,9013.05000000,9100.91000000,7072.03256500,2020-03-06 07:59:59.999,64295797.98076084,81806,3739.22316800,33997206.26250818,0
2020-03-06 08:00:00,9101.62000000,9170.00000000,9070.00000000,9127.92000000,8923.02072800,2020-03-06 11:59:59.999,81376512.54763250,92707,4538.11596700,41388112.55464242,0
2020-03-06 12:00:00,9129.12000000,9130.29000000,9000.00000000,9001.40000000,9602.00845800,2020-03-06 15:59:59.999,87132830.50382695,107946,4632.28443100,42047555.83487657,0
2020-03-06 16:00:00,9001.70000000,9101.35000000,9000.00000000,9085.12000000,6268.54762500,2020-03-06 19:59:59.999,56774599.02735884,74966,3240.66320300,29347882.28156781,0
2020-03-06 20:00:00,9084.62000000,9137.50000000,9058.30000000,9131.88000000,4767.49654300,2020-03-06 23:59:59.999,43408010.52670265,60034,2389.39159200,21753480.64661150,0
2020-03-07 00:00:00,9130.89000000,9143.55000000,9073.03000000,9089.95000000,4012.30443100,2020-03-07 03:59:59.999,36530758.00073572,53739,2026.43719200,18451059.29155749,0
2020-03-07 04:00:00,9089.57000000,9107.25000000,9050.00000000,9085.23000000,5475.81970600,2020-03-07 07:59:59.999,49690707.72741026,56976,2799.01365300,25400920.45573856,0
2020-03-07 08:00:00,9085.23000000,9116.97000000,9072.65000000,9089.00000000,6621.91209800,2020-03-07 11:59:59.999,60250245.92386537,74112,3259.18683300,29656544.17525960,0
2020-03-07 12:00:00,9089.00000000,9135.94000000,9069.30000000,9113.61000000,6636.60921200,2020-03-07 15:59:59.999,60401164.69693347,80428,3469.86824700,31583392.39387533,0
2020-03-07 16:00:00,9113.46000000,9188.00000000,8835.00000000,8884.79000000,18405.76253200,2020-03-07 19:59:59.999,165163669.99647244,162391,8654.72259100,77650027.06813380,0
2020-03-07 20:00:00,8884.91000000,8919.00000000,8853.93000000,8886.66000000,4269.79654600,2020-03-07 23:59:59.999,37946717.44372071,57754,2072.48733900,18419237.92016747,0
2020-03-08 00:00:00,8885.25000000,8886.76000000,8695.73000000,8747.58000000,9592.69017800,2020-03-08 03:59:59.999,84135530.15146999,95796,4338.76832300,38051411.12482071,0
2020-03-08 04:00:00,8746.92000000,8754.99000000,8701.00000000,8740.29000000,6005.14977600,2020-03-08 07:59:59.999,52424992.99987268,69908,3186.95228500,27824186.17163547,0
2020-03-08 08:00:00,8740.59000000,8752.36000000,8670.00000000,8741.53000000,7865.62682700,2020-03-08 11:59:59.999,68613660.20396616,75213,3829.37903600,33406481.77819199,0
2020-03-08 12:00:00,8741.30000000,8747.43000000,8321.00000000,8400.83000000,20292.37099000,2020-03-08 15:59:59.999,173655843.47302341,183702,7970.17683200,68234737.36121846,0
2020-03-08 16:00:00,8400.85000000,8403.00000000,8149.27000000,8280.11000000,20627.55547500,2020-03-08 19:59:59.999,170676395.92061043,191306,9595.02799400,79414738.39843793,0
2020-03-08 20:00:00,8281.51000000,8300.00000000,8000.00000000,8033.31000000,13153.92192000,2020-03-08 23:59:59.999,107425122.03321773,124816,5923.30337900,48419919.60114454,0
2020-03-09 00:00:00,8034.76000000,8179.31000000,7970.00000000,8063.52000000,14552.01202100,2020-03-09 03:59:59.999,117442641.54179367,130602,7507.42019300,60580364.50329611,0
2020-03-09 04:00:00,8063.52000000,8066.39000000,7675.28000000,7899.71000000,28909.94690800,2020-03-09 07:59:59.999,227230671.23136743,209970,13635.74579200,107208196.48050723,0
2020-03-09 08:00:00,7899.72000000,7991.08000000,7760.00000000,7804.92000000,18281.11025300,2020-03-09 11:59:59.999,144137097.86978473,133248,8990.36705300,70894124.14180264,0
2020-03-09 12:00:00,7803.64000000,7946.00000000,7632.01000000,7765.32000000,30622.38569100,2020-03-09 15:59:59.999,237850213.92738335,220611,15386.41283100,119553559.63018382,0
2020-03-09 16:00:00,7765.32000000,7903.52000000,7689.00000000,7842.03000000,16554.14777100,2020-03-09 19:59:59.999,128807437.09829699,142366,8432.52778600,65619714.60753342,0
2020-03-09 20:00:00,7842.04000000,7947.57000000,7791.40000000,7929.87000000,8049.26062400,2020-03-09 23:59:59.999,63319667.41695769,92437,4068.48427200,32010877.94129934,0
2020-03-10 00:00:00,7929.87000000,7969.87000000,7850.00000000,7907.16000000,8204.38064800,2020-03-10 03:59:59.999,64917162.72448965,86035,4108.09411000,32508827.19780447,0
2020-03-10 04:00:00,7908.29000000,7952.65000000,7866.04000000,7900.14000000,11137.31987400,2020-03-10 07:59:59.999,88210504.75774323,85078,5437.23459000,43060846.97168917,0
2020-03-10 08:00:00,7900.89000000,8114.10000000,7875.00000000,8065.02000000,17119.53527700,2020-03-10 11:59:59.999,136773981.37072469,135522,8933.62153300,71319558.21573892,0
2020-03-10 12:00:00,8064.83000000,8149.00000000,7739.97000000,7767.28000000,22915.52045600,2020-03-10 15:59:59.999,183309168.94025256,183613,11316.15514900,90617624.80732010,0
2020-03-10 16:00:00,7766.29000000,7985.00000000,7728.01000000,7978.80000000,16312.36408000,2020-03-10 19:59:59.999,128181772.88973645,134425,8719.97901400,68550329.48030691,0
2020-03-10 20:00:00,7978.94000000,8038.11000000,7869.79000000,7894.56000000,11094.32354000,2020-03-10 23:59:59.999,88307562.76614670,112855,5158.49962800,41059862.68910775,0
2020-03-11 00:00:00,7894.57000000,7965.49000000,7865.01000000,7924.78000000,7007.15562800,2020-03-11 03:59:59.999,55459655.11991741,79344,3880.07842000,30704636.07057326,0
2020-03-11 04:00:00,7923.80000000,7943.42000000,7813.00000000,7860.93000000,8788.88027600,2020-03-11 07:59:59.999,69157560.50255003,84058,4343.85214200,34172902.44025622,0
2020-03-11 08:00:00,7861.62000000,7921.12000000,7750.00000000,7821.86000000,16034.11750300,2020-03-11 11:59:59.999,125455147.65403169,127016,8045.41451600,62950500.41858386,0
2020-03-11 12:00:00,7821.68000000,7895.87000000,7736.00000000,7778.76000000,12886.05458800,2020-03-11 15:59:59.999,100769053.56760758,118826,6392.14636900,49993191.33752495,0
2020-03-11 16:00:00,7778.76000000,7843.00000000,7590.00000000,7828.23000000,25310.58410400,2020-03-11 19:59:59.999,195411998.81995000,190239,12666.04906000,97846190.93798231,0
2020-03-11 20:00:00,7828.23000000,7980.00000000,7798.13000000,7934.52000000,9915.61907300,2020-03-11 23:59:59.999,78211751.70076212,99918,5170.35223100,40775461.55478072,0
2020-03-12 00:00:00,7934.58000000,7966.17000000,7558.00000000,7662.73000000,18039.35447800,2020-03-12 03:59:59.999,139424701.37097291,157868,8332.06118100,64396573.76840914,0
2020-03-12 04:00:00,7662.11000000,7662.80000000,7342.43000000,7392.13000000,23553.30977500,2020-03-12 07:59:59.999,177032255.93474058,188120,11304.20349300,84969597.33152506,0
2020-03-12 08:00:00,7392.12000000,7466.00000000,5550.00000000,6067.01000000,65426.25283900,2020-03-12 11:59:59.999,428735038.09373934,421436,27265.27429600,178842304.13651410,0
2020-03-12 12:00:00,6064.27000000,6307.59000000,5734.69000000,6132.13000000,54565.20296500,2020-03-12 15:59:59.999,329182228.05762248,380968,26837.61661200,162053637.40038206,0
2020-03-12 16:00:00,6132.13000000,6229.97000000,5947.72000000,6037.45000000,27055.62054400,2020-03-12 19:59:59.999,164462217.95264644,204071,13388.05867500,81397860.84160492,0
2020-03-12 20:00:00,6036.28000000,6059.99000000,4410.00000000,4800.00000000,72865.86805200,2020-03-12 23:59:59.999,389753662.81249149,418349,32170.79194000,171821698.72532960,0
2020-03-13 00:00:00,4800.01000000,5523.23000000,3782.13000000,5167.26000000,118131.08094000,2020-03-13 03:59:59.999,551885459.16676812,637523,54962.52952800,257799262.22889911,0
2020-03-13 04:00:00,5159.09000000,5444.00000000,4674.00000000,5385.87000000,51985.85189000,2020-03-13 07:59:59.999,262765675.49886754,305922,26170.02076200,132453341.61385331,0
2020-03-13 08:00:00,5386.11000000,5700.00000000,5126.00000000,5403.56000000,55656.38983800,2020-03-13 11:59:59.999,303712431.04654219,332368,27901.92261600,152333359.79179895,0
2020-03-13 12:00:00,5403.56000000,5955.00000000,4920.00000000,5212.37000000,76357.69269700,2020-03-13 15:59:59.999,417870761.59718136,442771,37994.40359500,208202230.77996152,0
2020-03-13 16:00:00,5207.63000000,5525.00000000,4807.00000000,5391.08000000,63664.63644100,2020-03-13 19:59:59.999,327871720.51817735,357197,32030.46845800,165321906.99199072,0
2020-03-13 20:00:00,5397.16000000,5699.00000000,5187.39000000,5578.60000000,36406.02195800,2020-03-13 23:59:59.999,199713492.81145828,234049,18452.60931400,101313754.34924545,0
2020-03-14 00:00:00,5576.05000000,5640.52000000,5322.02000000,5573.97000000,26373.60101800,2020-03-14 03:59:59.999,144754157.38035640,230898,13163.91996700,72284856.81807141,0
2020-03-14 04:00:00,5573.67000000,5573.71000000,5371.76000000,5500.40000000,21111.15797700,2020-03-14 07:59:59.999,115332412.70545568,170943,10826.34548900,59144502.99175283,0
2020-03-14 08:00:00,5500.61000000,5530.00000000,5173.00000000,5448.38000000,28784.42820300,2020-03-14 11:59:59.999,153704512.70249762,236117,13217.21572800,70636511.13726010,0
2020-03-14 12:00:00,5448.23000000,5450.00000000,5268.82000000,5311.38000000,19401.44418600,2020-03-14 15:59:59.999,103954309.84146306,157731,9296.33533300,49813581.92770884,0
2020-03-14 16:00:00,5310.96000000,5498.00000000,5256.00000000,5386.85000000,17966.75870800,2020-03-14 19:59:59.999,97148992.43391198,136129,9024.68414000,48801843.04272481,0
2020-03-14 20:00:00,5386.84000000,5423.50000000,5055.13000000,5172.06000000,23272.74588200,2020-03-14 23:59:59.999,121757495.85739419,174307,10575.51907200,55339033.93465891,0
2020-03-15 00:00:00,5172.48000000,5273.37000000,5093.10000000,5178.64000000,15586.90534900,2020-03-15 03:59:59.999,80778224.91854074,137843,7628.62028000,39537887.37721471,0
2020-03-15 04:00:00,5178.64000000,5332.04000000,5178.64000000,5272.23000000,10155.77141100,2020-03-15 07:59:59.999,53399467.70600842,93991,5320.89162800,27974002.35806496,0
2020-03-15 08:00:00,5272.35000000,5487.00000000,5213.16000000,5429.99000000,19423.43406200,2020-03-15 11:59:59.999,104106595.57019072,153450,10074.85664300,53992581.02474637,0
2020-03-15 12:00:00,5430.00000000,5594.00000000,5221.00000000,5324.48000000,23188.99837800,2020-03-15 15:59:59.999,124482950.83367191,171140,11227.59703700,60329906.63564860,0
2020-03-15 16:00:00,5324.92000000,5397.00000000,5260.00000000,5312.35000000,12598.97949100,2020-03-15 19:59:59.999,67027468.05235011,115198,6689.91481500,35591622.43236616,0
2020-03-15 20:00:00,5312.33000000,5940.00000000,5160.00000000,5361.30000000,58962.05784300,2020-03-15 23:59:59.999,323960999.34611530,366092,29598.77054700,163073472.12178185,0
2020-03-16 00:00:00,5360.33000000,5365.42000000,5188.00000000,5273.34000000,20777.39978100,2020-03-16 03:59:59.999,109694183.31233220,173072,9812.57305300,51799061.13381126,0
2020-03-16 04:00:00,5272.23000000,5297.80000000,4778.00000000,4785.67000000,41129.40252600,2020-03-16 07:59:59.999,205940584.55158726,275503,18660.22806700,93424939.27768663,0
2020-03-16 08:00:00,4789.99000000,4950.00000000,4442.12000000,4565.59000000,50298.29807400,2020-03-16 11:59:59.999,234629485.16536932,371785,23016.65820400,107440376.22662267,0
2020-03-16 12:00:00,4565.63000000,5175.00000000,4500.00000000,5151.39000000,68602.65436600,2020-03-16 15:59:59.999,331700146.18489725,463033,34755.09041000,168126582.59139714,0
2020-03-16 16:00:00,5144.53000000,5200.00000000,4828.00000000,4939.25000000,26334.87645000,2020-03-16 19:59:59.999,132331751.46735724,189531,12572.62188400,63238660.82759798,0
2020-03-16 20:00:00,4942.50000000,5060.00000000,4820.00000000,5028.97000000,20134.29156300,2020-03-16 23:59:59.999,99394158.42004353,135252,10084.79574800,49828290.75947118,0
2020-03-17 00:00:00,5028.86000000,5400.00000000,4921.45000000,5311.16000000,34127.84481200,2020-03-17 03:59:59.999,177497879.32385645,236166,17571.90220900,91437963.68398993,0
2020-03-17 04:00:00,5314.84000000,5415.87000000,5205.00000000,5343.72000000,19031.35734000,2020-03-17 07:59:59.999,100779234.93319058,153862,9546.15884700,50571734.00478799,0
2020-03-17 08:00:00,5345.19000000,5440.00000000,5160.00000000,5267.61000000,23086.33723100,2020-03-17 11:59:59.999,121960394.87646814,166979,11524.88150500,60896145.40101687,0
2020-03-17 12:00:00,5266.90000000,5376.83000000,5051.00000000,5362.99000000,31812.54004500,2020-03-17 15:59:59.999,166426486.47591492,231115,15391.35658200,80573428.11193513,0
2020-03-17 16:00:00,5363.84000000,5479.00000000,5290.00000000,5375.11000000,24003.08441100,2020-03-17 19:59:59.999,128908806.98300015,152329,11935.81562300,64137268.61271806,0
2020-03-17 20:00:00,5375.25000000,5525.00000000,5305.59000000,5312.64000000,18028.76247900,2020-03-17 23:59:59.999,97575105.67606705,128766,8728.25948800,47285779.30971063,0
2020-03-18 00:00:00,5312.64000000,5419.03000000,5268.80000000,5394.15000000,11867.61038200,2020-03-18 03:59:59.999,63606213.48516820,87125,5625.96373600,30158579.50079321,0
2020-03-18 04:00:00,5394.02000000,5436.17000000,5104.92000000,5148.73000000,20183.82414100,2020-03-18 07:59:59.999,106057111.85218155,142777,9446.64091500,49669888.52746201,0
2020-03-18 08:00:00,5148.73000000,5248.00000000,5010.98000000,5140.39000000,22171.96847500,2020-03-18 11:59:59.999,113738412.30121394,163971,10015.63333500,51406280.23327486,0
2020-03-18 12:00:00,5141.48000000,5390.00000000,5009.37000000,5328.89000000,38992.71255400,2020-03-18 15:59:59.999,204409150.35754888,253043,18596.10332700,97512109.89495921,0
2020-03-18 16:00:00,5328.59000000,5349.00000000,5140.54000000,5328.51000000,27727.48461600,2020-03-18 19:59:59.999,145408877.13445777,192501,13420.92402300,70424822.61257333,0
2020-03-18 20:00:00,5329.23000000,5412.00000000,5257.52000000,5393.04000000,16184.03472600,2020-03-18 23:59:59.999,86528357.32244963,123426,8000.80244200,42799158.80891978,0
2020-03-19 00:00:00,5393.26000000,5450.00000000,5252.53000000,5286.84000000,16752.62363500,2020-03-19 03:59:59.999,89649666.44239866,136662,7985.93879600,42745515.80204253,0
2020-03-19 04:00:00,5286.84000000,5435.44000000,5277.45000000,5414.19000000,14051.27347600,2020-03-19 07:59:59.999,75370211.95669632,121795,7185.56482400,38549519.27921877,0
2020-03-19 08:00:00,5414.19000000,5661.00000000,5376.10000000,5621.86000000,32691.86221100,2020-03-19 11:59:59.999,181012632.95152179,221791,16514.23530700,91461972.04061037,0
2020-03-19 12:00:00,5622.15000000,5920.00000000,5608.21000000,5895.10000000,48241.09985400,2020-03-19 15:59:59.999,279650227.43224600,326617,23724.75241400,137574225.40836715,0
2020-03-19 16:00:00,5895.71000000,6359.45000000,5798.26000000,6215.57000000,65259.49498900,2020-03-19 19:59:59.999,401544989.96127694,416620,32838.67798200,201978737.92599903,0
2020-03-19 20:00:00,6216.08000000,6400.00000000,6125.76000000,6162.37000000,22024.51927400,2020-03-19 23:59:59.999,137511978.77009619,180123,10762.77768800,67226577.30198649,0
2020-03-20 00:00:00,6162.05000000,6269.24000000,6055.55000000,6156.35000000,15502.80214300,2020-03-20 03:59:59.999,95628650.75561644,143544,7117.93855300,43923395.17243692,0
2020-03-20 04:00:00,6156.42000000,6350.00000000,6115.99000000,6318.39000000,14874.67550100,2020-03-20 07:59:59.999,92770234.79047502,137845,7438.00878800,46397291.84660283,0
2020-03-20 08:00:00,6318.41000000,6900.00000000,6310.58000000,6659.99000000,62769.27602500,2020-03-20 11:59:59.999,418166862.43609917,435794,31887.90059900,212394337.74661055,0
2020-03-20 12:00:00,6659.99000000,6714.53000000,6420.00000000,6614.66000000,39436.71254000,2020-03-20 15:59:59.999,259490147.91124488,276008,18057.01972700,118818274.77324779,0
2020-03-20 16:00:00,6614.32000000,6664.99000000,6153.74000000,6187.59000000,35934.70783700,2020-03-20 19:59:59.999,228238231.23835798,256213,16717.29988800,106135951.13323398,0
2020-03-20 20:00:00,6184.53000000,6374.99000000,5670.00000000,6208.36000000,50780.15546800,2020-03-20 23:59:59.999,307439886.04340864,330665,23501.47162500,142448748.47600961,0
2020-03-21 00:00:00,6204.57000000,6380.00000000,6062.03000000,6267.45000000,22817.95949500,2020-03-21 03:59:59.999,141993241.53422863,172440,11460.42630300,71300434.36326542,0
2020-03-21 04:00:00,6269.34000000,6330.18000000,6026.00000000,6151.16000000,16120.18610100,2020-03-21 07:59:59.999,99333659.14500530,137456,7628.81289200,47001190.66999029,0
2020-03-21 08:00:00,6151.17000000,6170.00000000,5860.02000000,6118.72000000,24150.30763300,2020-03-21 11:59:59.999,145255195.62298741,197199,11360.15198500,68346518.79243654,0
2020-03-21 12:00:00,6116.58000000,6275.00000000,6089.94000000,6212.08000000,22846.13551100,2020-03-21 15:59:59.999,141174971.80105490,174610,11358.18650800,70201616.13962279,0
2020-03-21 16:00:00,6213.48000000,6264.52000000,6043.00000000,6216.27000000,18726.78475100,2020-03-21 19:59:59.999,115519354.12979843,134304,9560.20640300,58999212.44188638,0
2020-03-21 20:00:00,6216.11000000,6456.98000000,6080.00000000,6186.98000000,24252.29487200,2020-03-21 23:59:59.999,151685714.40534243,174965,11958.31276100,74888268.70660832,0
2020-03-22 00:00:00,6187.04000000,6363.76000000,6104.00000000,6351.93000000,13236.27157300,2020-03-22 03:59:59.999,82661369.90729405,115733,6970.86631700,43557333.68616567,0
2020-03-22 04:00:00,6351.77000000,6407.87000000,6264.24000000,6289.34000000,10441.13837200,2020-03-22 07:59:59.999,66150157.22183944,98755,5315.13803400,33688067.27207569,0
2020-03-22 08:00:00,6289.34000000,6317.74000000,6126.15000000,6153.57000000,14377.95210700,2020-03-22 11:59:59.999,89772811.00775573,136204,6619.16601000,41350419.48105827,0
2020-03-22 12:00:00,6153.77000000,6156.53000000,5915.00000000,6076.14000000,28376.64855500,2020-03-22 15:59:59.999,171219761.26484369,223448,12723.48762400,76794393.23401689,0
2020-03-22 16:00:00,6076.14000000,6139.00000000,5863.00000000,5911.03000000,22141.42199800,2020-03-22 19:59:59.999,132571431.62932571,162880,10544.88008400,63179218.11263259,0
2020-03-22 20:00:00,5911.11000000,6145.00000000,5734.01000000,5816.19000000,30542.55792200,2020-03-22 23:59:59.999,180520122.47900283,215239,15016.36028000,88842444.57500900,0
2020-03-23 00:00:00,5816.05000000,5990.00000000,5688.00000000,5955.36000000,22061.61423600,2020-03-23 03:59:59.999,129770918.17679694,154907,10878.38426200,64036480.41362657,0
2020-03-23 04:00:00,5955.21000000,5993.24000000,5845.00000000,5855.59000000,11148.77496000,2020-03-23 07:59:59.999,65792426.70863966,90802,5352.71916300,31592146.82872742,0
2020-03-23 08:00:00,5855.00000000,5930.00000000,5728.99000000,5843.29000000,17727.12624400,2020-03-23 11:59:59.999,103251014.08458748,130499,8928.59044300,52023148.13874829,0
2020-03-23 12:00:00,5842.14000000,6600.00000000,5841.73000000,6231.74000000,68283.64441500,2020-03-23 15:59:59.999,427945705.63634145,400670,35506.91484400,222393523.37415848,0
2020-03-23 16:00:00,6230.41000000,6379.00000000,6225.36000000,6266.28000000,22129.71565800,2020-03-23 19:59:59.999,139245568.61720092,157720,11293.45039300,71081028.30918525,0
2020-03-23 20:00:00,6266.27000000,6509.03000000,6260.50000000,6467.31000000,23323.34027200,2020-03-23 23:59:59.999,149520038.85081988,164808,12175.95262300,78071126.07144155,0
2020-03-24 00:00:00,6465.25000000,6666.00000000,6464.00000000,6522.52000000,27822.68091300,2020-03-24 03:59:59.999,182791286.72531305,179915,13755.73209300,90390751.38077375,0
2020-03-24 04:00:00,6522.51000000,6618.00000000,6371.33000000,6566.06000000,19080.02457200,2020-03-24 07:59:59.999,123863796.08947444,122786,9168.11676000,59537550.98203823,0
2020-03-24 08:00:00,6563.82000000,6833.00000000,6563.58000000,6731.00000000,34710.87569500,2020-03-24 11:59:59.999,233057528.00274785,223622,17390.86904100,116790951.33632572,0
2020-03-24 12:00:00,6733.16000000,6765.00000000,6461.01000000,6587.52000000,33379.46418300,2020-03-24 15:59:59.999,221180318.07082247,220333,15410.92804000,102170519.48368857,0
2020-03-24 16:00:00,6587.63000000,6739.17000000,6510.01000000,6697.39000000,20874.55219900,2020-03-24 19:59:59.999,138234372.95096738,143906,9776.54080000,64761608.50676238,0
2020-03-24 20:00:00,6697.39000000,6792.15000000,6610.69000000,6744.72000000,15270.41231600,2020-03-24 23:59:59.999,102763213.40066342,122107,7279.63059400,49007806.86317901,0
2020-03-25 00:00:00,6744.69000000,6746.70000000,6524.16000000,6557.75000000,17042.83731200,2020-03-25 03:59:59.999,112962771.94134582,128753,7430.30917300,49257284.89380804,0
2020-03-25 04:00:00,6557.76000000,6720.00000000,6530.98000000,6675.21000000,12406.07055700,2020-03-25 07:59:59.999,82519859.67495148,102503,6174.51778700,41075559.51692884,0
2020-03-25 08:00:00,6676.93000000,6957.96000000,6450.00000000,6521.36000000,45370.62067900,2020-03-25 11:59:59.999,304646444.24034303,279931,22351.04821700,150317660.22117359,0
2020-03-25 12:00:00,6522.00000000,6799.00000000,6500.00000000,6617.27000000,30706.29524000,2020-03-25 15:59:59.999,203230351.05739825,197630,14907.14420300,98714584.94635344,0
2020-03-25 16:00:00,6617.19000000,6705.96000000,6575.00000000,6622.38000000,14683.35166100,2020-03-25 19:59:59.999,97587074.35609629,104146,6819.02645900,45329653.16263707,0
2020-03-25 20:00:00,6622.10000000,6705.00000000,6552.00000000,6677.43000000,11946.55954000,2020-03-25 23:59:59.999,79304235.63785378,99216,5833.12251100,38744878.89979364,0
2020-03-26 00:00:00,6677.42000000,6780.00000000,6652.76000000,6725.65000000,13745.54792500,2020-03-26 03:59:59.999,92300228.06463238,101719,7205.81304900,48394800.78819414,0
2020-03-26 04:00:00,6726.05000000,6761.79000000,6554.21000000,6589.92000000,13295.73897100,2020-03-26 07:59:59.999,88410543.58860688,108273,5845.78842700,38887974.89865252,0
2020-03-26 08:00:00,6591.91000000,6669.42000000,6570.05000000,6603.31000000,11805.77454500,2020-03-26 11:59:59.999,78113379.51712186,102660,5819.89898700,38514765.22079657,0
2020-03-26 12:00:00,6603.41000000,6688.00000000,6510.00000000,6617.04000000,18918.02416400,2020-03-26 15:59:59.999,124923527.75535273,143371,9247.04020400,61094108.93622101,0
2020-03-26 16:00:00,6617.91000000,6680.00000000,6592.23000000,6657.93000000,10915.52239700,2020-03-26 19:59:59.999,72459554.80519528,93417,5245.91400300,34831549.94404620,0
2020-03-26 20:00:00,6658.01000000,6765.00000000,6650.00000000,6737.36000000,14345.94720900,2020-03-26 23:59:59.999,96329955.74844233,119027,7758.95583600,52111054.67901431,0
2020-03-27 00:00:00,6737.27000000,6842.59000000,6735.36000000,6793.00000000,13552.08898000,2020-03-27 03:59:59.999,92064342.74825678,110746,7270.09056400,49390785.78632428,0
2020-03-27 04:00:00,6793.00000000,6826.84000000,6620.00000000,6699.92000000,14739.63203200,2020-03-27 07:59:59.999,98729962.31147564,114724,6645.81343000,44532260.94011491,0
2020-03-27 08:00:00,6699.91000000,6703.81000000,6599.61000000,6620.58000000,13209.92001400,2020-03-27 11:59:59.999,87966436.49028534,97628,5636.95496200,37544660.25033166,0
2020-03-27 12:00:00,6620.59000000,6666.04000000,6573.41000000,6622.86000000,14321.31513000,2020-03-27 15:59:59.999,94787723.21192617,107821,6757.40993100,44740879.06256905,0
2020-03-27 16:00:00,6622.87000000,6687.30000000,6591.06000000,6657.02000000,10980.49910900,2020-03-27 19:59:59.999,72914142.83650728,90297,5467.68297700,36318279.80859122,0
2020-03-27 20:00:00,6656.63000000,6700.00000000,6261.00000000,6359.11000000,16111.51308900,2020-03-27 23:59:59.999,104863506.25675268,122415,6661.32035200,43383875.96967062,0
2020-03-28 00:00:00,6359.11000000,6360.00000000,6068.88000000,6116.92000000,27351.53396300,2020-03-28 03:59:59.999,170232845.98827896,196423,12255.82852400,76354975.90877426,0
2020-03-28 04:00:00,6116.88000000,6203.47000000,6095.00000000,6184.31000000,12987.92733300,2020-03-28 07:59:59.999,79951882.59121969,108679,6595.75268800,40600606.24639881,0
2020-03-28 08:00:00,6184.31000000,6319.86000000,6165.00000000,6236.78000000,13401.52797300,2020-03-28 11:59:59.999,83777528.37599864,103206,6961.75653200,43516903.79689564,0
2020-03-28 12:00:00,6237.01000000,6274.12000000,6155.39000000,6215.00000000,9464.12330600,2020-03-28 15:59:59.999,58910272.31485477,80000,4714.71937700,29351988.58998283,0
2020-03-28 16:00:00,6215.00000000,6249.71000000,6024.00000000,6210.77000000,20569.31016900,2020-03-28 19:59:59.999,126625862.10732958,150930,9698.42512600,59722700.83202005,0
2020-03-28 20:00:00,6210.50000000,6295.00000000,6167.70000000,6236.65000000,9385.27068500,2020-03-28 23:59:59.999,58488314.75125489,86350,4734.04119100,29506178.26093127,0
2020-03-29 00:00:00,6236.65000000,6266.00000000,6177.78000000,6202.95000000,4799.94670000,2020-03-29 03:59:59.999,29808254.66314669,44369,2228.22331900,13838896.52323675,0
2020-03-29 04:00:00,6203.93000000,6213.50000000,6116.00000000,6153.90000000,5333.49258100,2020-03-29 07:59:59.999,32854264.65331423,47941,2302.60341200,14193553.52960108,0
2020-03-29 08:00:00,6153.60000000,6210.00000000,6082.60000000,6138.35000000,11677.77546000,2020-03-29 11:59:59.999,71614887.88177335,82382,5904.94094900,36220729.64947016,0
